"count","id","value","long","lat","time"
"827","2995702013","#followfriday @kaynakselim1010 @madorabanucci @that_girl_me @mariefrettoloso @eyebetwitty @emejotazm  @martael39612456 @montaquesjuliet ","-1.504697","54.899517","2015-04-24 07:47:59.533000"
"828","2995702013","#followfriday @lindadeakins1 @manolo20041964 @1wampel @gay_veemon @gay_flamedramon  @perecerda @aacidland @ltd_to_two @sexy_wilson23 ","-1.504695","54.899618","2015-04-24 07:47:48.565000"
"829","47301187","@nickylewis1971 he is feeling sad, he really liked bill and bill was so good with him.  ","-1.56375","55.033673","2015-04-24 07:47:47.096000"
"830","87665178","@ryan__rigg cheers to your mother, my mother is the same when it comes to birthdays :)  ","-1.522081","55.18173","2015-04-24 07:47:45.440000"
"831","1364141874","beautiful day! look after your skin. #sun #protection #nourish #aloe #forever http://t.co/vuthkdw1um ","-1.590506","55.008419","2015-04-24 07:47:30.439000"
"832","47400653","may be the fact that its payday and that means more wine  ","-1.37021","54.871128","2015-04-24 07:47:04.127000"
"833","2393933182","happy birthday @mcnall_lewis x ","-1.627927","54.943143","2015-04-24 07:46:57.033000"
"834","263400136","medium one lane closed and slow traffic on a19 southbound in castletown between the a1231 wessington way junction and the a183 junction, bec ","-1.461031","54.909219","2015-04-24 07:46:47.705000"
"835","592173235","dont think ive ever been so angry ","-1.683564","55.001772","2015-04-24 07:46:44.252000"
"836","47301187","@nickylewis1971 bill was lukes youth club driver and he drove the students during the day in the mini bus ","-1.564149","55.034172","2015-04-24 07:46:37.096000"
"837","2995702013","#followfriday @twitwhizz @twitanostra @twiterhero @boyd321 @simonealbuque10 @mayhem_4u @weedwhore_thc @indigohope @indimgwv @kilokeal ","-1.504875","54.899785","2015-04-24 07:46:35.737000"
"838","154502528","4.45am-get up, 6am-start work, 5pm-make myself look like i didnt get up at 4.45am, 9pm-out to dinner #iwillneedadisconap #whenbucksopen? ","-1.617436","54.922544","2015-04-24 07:46:22.159000"
"839","2365120703","@debatingmatters @thehermitagecls regional finals at teesside university. setting off very soon. #excited http://t.co/4hirx3vkp5 ","-1.592428","54.851182","2015-04-24 07:46:18.003000"
"840","317512266","tahliachung @damian_conway #wicked #night bijouxbar @bijoux_banus @ bijoux https://t.co/dduydluiaz ","-1.611372","54.970557","2015-04-24 07:45:59.284000"
"841","1076762636","http://t.co/oogvt3jx1n ","-1.837877","54.860931","2015-04-24 07:45:47.268000"
"842","19949665","@flyingjnai bastards, time to hunt them down. ","-1.49787","54.978116","2015-04-24 07:45:46.471000"
"843","28804221","@lassiemaven @yorkshirelabour thankyou for that ","-1.371736","54.934315","2015-04-24 07:45:46.315000"
"844","1162540441","@brownygingerowl @b9wsa aye, i suppose ! ","-1.445917","55.017755","2015-04-24 07:45:42.315000"
"845","2995702013","#followfriday @monicachapela @soy_merce @soleli8_mgwv @soy_merce @patsy5bellies @mish2626 @roseyredcheeks7 @happy_susie @happyhippyshack ","-1.504103","54.899264","2015-04-24 07:45:29.878000"
"846","2543933671","baltic library will be closed today and over the weekend. sorry! open again on monday. fully extended &amp; improved by mid may ","-1.447721","55.038426","2015-04-24 07:45:23.691000"
"847","28804221","@rozlaws youre very welcome ","-1.371738","54.934307","2015-04-24 07:45:14.019000"
"848","1364141874","@oliviasartisan yum! ","-1.590506","55.008419","2015-04-24 07:44:40.191000"
"849","430531789","somebody is living the dream. #happydays @ starbucks village hotels - newcastle https://t.co/fe0eqqgm9t ","-1.510888","55.025473","2015-04-24 07:44:39.425000"
"850","246433235","@kevmccready ill be off until monday come 5 tonight. ","-1.619777","55.005894","2015-04-24 07:44:32.285000"
"851","52412980","david said i was really funny ","-1.610147","54.992484","2015-04-24 07:44:01.754000"
"852","1364141874","@scarborough_uk @scarboroughwx @fiendmf91 have a fabulous day! ","-1.589245","55.008149","2015-04-24 07:43:41.785000"
"853","23763507","@iainrowan i love his books ","-1.371689","54.934284","2015-04-24 07:42:57.160000"
"854","60741097","another one of alan brazils piss head mates getting a job on ts. ","-1.460344","54.971341","2015-04-24 07:42:55.629000"
"855","60741097","i think they have been the best team in the league, says john hartson on chelsea who are 10 points clear at the top. ","-1.468816","54.9677","2015-04-24 07:42:20.035000"
"856","368821453","@crlyn @shardview @shangrilashard ..... help if i got day right #may27 id turn up and no room !!! ","-1.595477","54.982583","2015-04-24 07:42:19.817000"
"857","2271642231","fingers crossed everything goes to plan today.. dont actually have my shoes or a hair appointment yet but hey ho ","-1.633971","54.820548","2015-04-24 07:41:50.989000"
"858","467802081","the crepuscular landscape of the #tynevalley to sleep in &amp; miss it is criminal (: @visitbritain @visitnland http://t.co/qn1hgfrqus ","-1.760562","54.981877","2015-04-24 07:41:28.801000"
"859","1861481132","@thehitsofficial #thuglifefriday my mum told me to empty and fill the dishwasher before she got in from work.....i only emptied it! ","-1.514145","55.038644","2015-04-24 07:41:02.036000"
"860","2271642231","was so worth scrubbing at my skin so hard it bled hahaha owt for a decent tan  ","-1.634093","54.82048","2015-04-24 07:41:01.536000"
"861","1070685582","sun shining already   #halfdayfriday ","-1.578921","54.971977","2015-04-24 07:40:57.458000"
"862","19949665","@flyingjnai i hope youre not causing trouble. or if you are, youre causing big trouble. ","-1.497797","54.978134","2015-04-24 07:40:51.614000"
"863","1583987317","great shops shop local #corbridge @ktjewellery @cowellsgcentre @mojoalnwick @r2gotynedale @duckhouse_cor @heidimobile http://t.co/iaoq8belra ","-1.701803","54.955973","2015-04-24 07:40:33.348000"
"864","479458312","i swear its getting harder and harder to get up man ","-1.548103","55.181968","2015-04-24 07:40:28.957000"
"865","1901051444","@_sophiegracex @mflaminialuck thanks baes, what can i say ","-1.446104","54.867452","2015-04-24 07:40:12.380000"
"866","3006342489","not that bad of a day to be fair ","-1.67209","54.992005","2015-04-24 07:40:04.270000"
"867","456762150","not prepared for a full day in college ","-1.434896","54.9236","2015-04-24 07:40:00.551000"
"868","246433235","@kevmccready ha, ha. have a great weekend mate  are you working? ","-1.620746","55.012588","2015-04-24 07:39:59.583000"
"869","83642438","i look like an orange  ","-1.692387","55.1709","2015-04-24 07:39:33.177000"
"870","2815312122","i hate having the cold ","-1.548256","54.93762","2015-04-24 07:39:24.973000"
"871","353898279","early finish on a friday  ","-1.732998","54.972301","2015-04-24 07:39:23.567000"
"872","2155091275","cant believe am 25 ! #old ","-1.693132","54.864799","2015-04-24 07:39:12.630000"
"873","713272098","ive worked 6 and a half hours more than ive slept these last two days  ","-1.483909","54.867067","2015-04-24 07:38:59.911000"
"874","19949665","@britboi_lou @cupid_boy86 id like to see the good boys please  ","-1.497842","54.978104","2015-04-24 07:38:58.489000"
"875","368821453","another day closer to celebrating @crlyn birthday at the @shardview @shangrilashard #may15 #firstclasstrain #excited http://t.co/zknfefmwsp ","-1.594805","54.982566","2015-04-24 07:38:26.333000"
"876","342862088","refuse to leave bed until the last second ","-1.602246","54.971856","2015-04-24 07:38:11.958000"
"877","97740506","think i finally feel normal after last weekend. #oldcunt ","-1.59586","54.985993","2015-04-24 07:38:05.770000"
"878","342309258","@lady_scion downloaded and read. just getting excited for the next game now :) ","-1.598405","55.055574","2015-04-24 07:38:04.895000"
"879","319700822","happy 18th @katie_niall see you tonight my friend ","-1.78213","54.937609","2015-04-24 07:37:55.848000"
"880","1610122399","happy birthday miles... from me and ted  @miles_pearson1 xxxx ","-1.4607","55.038658","2015-04-24 07:37:03.583000"
"881","1583987317","great independent shops. shop local #corbridge ","-1.701798","54.955973","2015-04-24 07:37:00.630000"
"882","246433235","@tinagreen04 @phosphur @meemznumancub @lu666cifer you too  tina x ","-1.622204","55.017386","2015-04-24 07:36:57.943000"
"883","22000181","@mslizzytish wow wow wow x ","-1.436156","55.01519","2015-04-24 07:36:47.349000"
"884","191292914","off to york :) http://t.co/u7muv1lcha ","-1.590239","54.901458","2015-04-24 07:36:43.146000"
"885","342862088","i thought i managed to avoid the bug thats killing off the class, i was wrong ","-1.602176","54.971835","2015-04-24 07:36:30.349000"
"886","1383166201","@keeganallen http://t.co/cxb7790xvn ","-1.601216","54.927051","2015-04-24 07:36:25.380000"
"887","37889188","#freddiemercury #freddiefriday @white_queenie @julsdwalk @queenieofnorway @stupotjb @fred_bri_rog_jo #queen http://t.co/ffwmnmq8hm ","-1.448372","54.971776","2015-04-24 07:36:07.567000"
"888","246433235","@missyhedgehog just sharing the spoils of a cooking fest last night with colleagues at work x ","-1.622452","55.027412","2015-04-24 07:36:02.599000"
"889","2289431425","todays phrases of the day.. #french #spanish http://t.co/qia3viutbl ","-1.522236","54.88795","2015-04-24 07:35:57.130000"
"890","175188388","ordering myself some new clothes for the first time in months, so excited for deliveries hehe  ","-1.576361","54.896509","2015-04-24 07:35:49.990000"
"891","2815312122","eventually friday ","-1.54829","54.937538","2015-04-24 07:35:39.240000"
"892","64420824","massive happy birthday to my fave gal pebble  from being 11 at peter pan to now!! see u tonight love u xxx http://t.co/xvbfa0bpkx ","-1.490299","54.877413","2015-04-24 07:35:39.161000"
"893","1864271539","this week has just dragged so much ","-1.450581","54.91669","2015-04-24 07:35:02.161000"
"894","903804133","@drumpaul popping along to see @therapyofficial at @o2academynewc tonight? ","-1.746807","54.969075","2015-04-24 07:34:51.599000"
"895","263400136","minor a692 gateshead road in sunniside busy but moving between potters wheel traffic lights and rising sun. ","-1.675565","54.922112","2015-04-24 07:34:36.880000"
"896","246433235","@kevmccready which picture is that? ","-1.622632","55.027928","2015-04-24 07:34:30.771000"
"897","714660875","well done to me for making it through a full week at sixth form, something i havent done probably ever ","-1.618401","54.814486","2015-04-24 07:33:45.802000"
"898","796837340","@elyshiacherylx happy birthday babe ","-1.413945","54.995195","2015-04-24 07:33:42.802000"
"899","32591817","today is the day we find out what happened to mcdreamy, if its bad it will ruin my birthday ","-1.611361","54.99488","2015-04-24 07:33:32.786000"
"900","1376789274","a great thought for friday..working with players or coaches.. http://t.co/qffwqrruwd ","-1.463043","55.018487","2015-04-24 07:33:31.349000"
"901","1583987317","another beautiful day in #corbridge shop local this weekend @grantsbakery @retriques @forumbooks @il_piccolo_deli http://t.co/r4wnd7gf9s ","-1.701778","54.956007","2015-04-24 07:32:48.614000"
"902","2910129640","freeze dried raspberries and cherries are sooooo yummy ","-1.858216","54.86324","2015-04-24 07:32:35.614000"
"903","2396013476","happy #flexfriday our skeleton leggings are now back in stock. complete the look 

#flexfibres https://t.co/meqaodkozj ","-1.65315","55.030947","2015-04-24 07:32:03.130000"
"904","18800108","im at tynemouth pool &amp; gym in north shields, uk https://t.co/cnvjjbgj90 ","-1.4541","55.021738","2015-04-24 07:31:44.489000"
"905","322030773","also super to see @sjbirkett @bateslord @shotleylodger @dancingbear76 hope you all had a great evening! #nebizawards ","-1.519508","55.029491","2015-04-24 07:31:44.208000"
"906","796837340","@beth_harper happy birthday babe, have a good one ","-1.413939","54.995152","2015-04-24 07:31:38.489000"
"907","1006380079","temp:11.3c  
high:12.8c  
low:6.8c
wind:0.0mph w
gust:9.2mph
pressure: 1002.2 
rain: 0.0mm.  
#wallsend ","-1.544167","54.999444","2015-04-24 07:31:11.880000"
"908","40691257","getting my hair combed by my cat. now hes licking it. thats too much. ","-1.573003","54.98979","2015-04-24 07:30:55.239000"
"909","27609819","today is the 2 year anniversary of the tragedy @ #ranaplaza yet #benetton have still not paid and little has changed. http://t.co/tr0kssptqe ","-1.446996","55.038273","2015-04-24 07:30:30.098000"
"910","1037157014","07:30 bst: temperature: 10.6c, wind: s, 0 mph (ave), 0 mph (gust), humidity: 88%, rain (hourly) 0.0 mm, pressure: 1023 hpa, falling slowly ","-1.45898","54.9618","2015-04-24 07:30:07.973000"
"911","20784683","temp:12.1c wind:2.6 mph barometer:1008.6 mb rain:0.0 mm humidity:89% #ukweather. ","-1.488889","55.0425","2015-04-24 07:29:53.395000"
"912","1383166201","@dallonweekes i like your face ","-1.601234","54.926927","2015-04-24 07:29:44.098000"
"913","819489247","tonight 5-6pm at baltic 39 - gallery north presents: graham dunning http://t.co/wuojh7es8m / @balticmill @balticplus @grahamdunning ","-1.610336","54.951628","2015-04-24 07:29:37.786000"
"914","467802081","a rising sun catches the last of the swirling #rivertyne mist @visitnland @visitbritain @port_of_tyne @altweet_pet http://t.co/7zfjfxztee ","-1.760233","54.981839","2015-04-24 07:29:27.207000"
"915","246433235","heading into work pondering the important things in life. whose going to win masterchef, lol. ","-1.635219","55.065662","2015-04-24 07:29:06.457000"
"916","191292914","when the train smells. haaar! ","-1.609757","54.964158","2015-04-24 07:29:03.254000"
"917","3148302699","@jonathanjoly @annasaccone @zozeebo yessss ","-1.640803","54.937835","2015-04-24 07:28:59.895000"
"918","382764027","happy birthday pretty girl @ejwx__  ","-1.578978","55.107039","2015-04-24 07:28:53.582000"
"919","359318968","eventually its pay day ","-1.528219","55.071274","2015-04-24 07:28:48.473000"
"920","20131371","god i love it when the sun shines! ","-1.623842","54.967232","2015-04-24 09:10:13.057000"
"921","2366600403","i really cant go into school today in the state im in ","-1.537385","55.106596","2015-04-24 09:10:07.666000"
"922","200042652","@fayeddavies: so excited to get a holiday booked with my number one today @katieirving_   ","-1.602791","54.963375","2015-04-24 09:09:59.791000"
"923","347824333","thank you @vertumotors for filming today. great take. amazing stats. fab #bizgrowth #aim20 @mucklellp ","-1.500096","55.015413","2015-04-24 09:09:43.713000"
"924","358666684","@luxlisbon_uk_  tremendous ep definitely find of year look forward to hearing more of your songs ","-1.514881","55.031171","2015-04-24 09:09:40.885000"
"925","570960495","hello spud- check our services for teenagers talkadoption we would love to connect with you. ","-1.591909","54.992639","2015-04-24 09:09:34.682000"
"926","209722881","you know today is going to be a good day when you beat rob winrow into uni ","-1.616006","54.981124","2015-04-24 09:09:33.400000"
"927","84863541","@themightysteve @simplesima @blefuscu74 except adam johnson, like. ","-1.624344","54.972122","2015-04-24 09:09:31.338000"
"928","563794843","europes biggest arms firm takes on failing academy http://t.co/boeeay8so1 ","-1.63498","54.956494","2015-04-24 09:09:27.041000"
"929","260138565","@dannysherls11 1pm bud ","-1.606819","54.992806","2015-04-24 09:09:18.400000"
"930","94416506","tried to do that kylie lip challenge thing...  why the fuck did i even bother, me lips are bruised and i look like ive got a disease  ","-1.668918","54.939432","2015-04-24 09:08:47.338000"
"931","579405237","eastenders is only slightly sort of hollyoaks now in the trite histrionics calculated to appeal to lowest common denominator stakes ","-1.608899","54.948845","2015-04-24 09:08:45.494000"
"932","19949665","@flyingjnai @britboi_lou i wasnt going to say anything. my typing is rubbish. ","-1.497834","54.978111","2015-04-24 09:08:37.885000"
"933","184926151","welcome @apenastinta to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/elsfmbzdxd ","-1.50426","55.038958","2015-04-24 09:08:36.244000"
"934","32356501","http://t.co/xvzmmpt7bm ","-1.43629","55.037307","2015-04-24 09:08:26.634000"
"935","2936114104","colour me friday - blue velvet http://t.co/ppkekluhge ","-1.63831","55.012441","2015-04-24 09:08:13.384000"
"936","368073392","no motivation for college anymore ","-1.58451","55.177398","2015-04-24 09:07:45.571000"
"937","85087463","@jessie0498 happy birthday jessie!! ","-1.603839","55.158011","2015-04-24 09:07:43.103000"
"938","563794843","dont scrap gcses without coherent 14 to 19 overview, labour adviser warns http://t.co/3k9eszf9e0 ","-1.634823","54.956462","2015-04-24 09:07:41.993000"
"939","108745875","off to newburn manor primary school to talk to year 3s about underwater volcanoes! @oceanearthuos ","-1.751639","54.973537","2015-04-24 09:07:41.571000"
"940","274521432","@gonortheast id like this looked into further please.it dont agree that theres no repercussions for leaving early from a terminal ","-1.501633","54.872814","2015-04-24 09:07:36.993000"
"941","260138565","@dannysherls11 cheer boy. i have tweeted the badgers ","-1.60611","54.992408","2015-04-24 09:07:35.009000"
"942","184926151","welcome @cuu50vpp to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/qejii07x17 ","-1.50435","55.039092","2015-04-24 09:07:30.884000"
"943","260138565","@mynameiscolin good shout. i will have a pop in tomorrow morning youth ","-1.606104","54.992411","2015-04-24 09:07:19.087000"
"944","267637335","could potentially seal promotion tomorrow, essay handed in, weather nice again http://t.co/6qtztalcbb ","-1.610524","55.001528","2015-04-24 09:07:03.477000"
"945","380823517","dont wanna go to work maaaan  ","-1.524527","55.108645","2015-04-24 09:06:59.915000"
"946","539563697","http://t.co/h5xo43fgmi ","-1.40823","54.90094","2015-04-24 09:06:52.961000"
"947","17588353","@whiteheadandlow @couriersne @realjohnleonard @andrewmtge morning. another sunny day! :) ","-1.401969","54.867523","2015-04-24 09:06:52.461000"
"948","2859980990","#iticonf15 let the conference begin! so lovely to see so many friends and colleagues!!! ","-1.605801","54.965923","2015-04-24 09:06:45.289000"
"949","49637241","@deborah_dj oh no...if its any consolation id rather have had a drink and a late taxi than be sober and drive :(
defo, its been too long. ","-1.377971","54.903945","2015-04-24 09:06:33.149000"
"950","469545694","@mickywatt @mickynicholson when av a ever let yas down ","-1.442562","54.881848","2015-04-24 09:06:30.899000"
"951","1707999181","@birdz_n_beez @bumble_watching  thought forest on size/shape and no yellow in tail, but also no black indent at base http://t.co/tkzimoxd9f ","-1.374078","54.952295","2015-04-24 09:06:26.524000"
"952","184926151","welcome @savpiro to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/zslary5tvk ","-1.504328","55.039097","2015-04-24 09:06:14.601000"
"953","113607931","@t_clements smash them about with the little hammer you get on the metro to break the window incase of emergency ","-1.439064","54.877456","2015-04-24 09:05:50.336000"
"954","1534756027","it should be illegal being up at this time ","-1.506754","55.000841","2015-04-24 09:05:49.586000"
"955","2366600403","i dont even want to go to university now if all my dad is gonna do is complain ","-1.523202","55.113758","2015-04-24 09:05:42.382000"
"956","3133940536","watching snooker: the world championship on #bbc red button with #tvcatchup on my android d5803.

watch now: tvc://bbcredbutton ","-1.509292","55.127036","2015-04-24 09:05:37.695000"
"957","269678383","saying goodbye to the 81 page report (@ northumbria university - @northumbriauni) https://t.co/s5dxetntgz ","-1.606128","54.977928","2015-04-24 09:05:35.132000"
"958","200658236","ready to start! #iticonf15 @iticonference its great to see so many smiling faces! http://t.co/lf6pg6mvww ","-1.605813","54.965918","2015-04-24 09:05:27.804000"
"959","347824333","justins enjoying the filming @vertumotors too much! @mucklellp http://t.co/wro6eugjkc ","-1.499984","55.015475","2015-04-24 09:05:13.116000"
"960","26541705","#iticonf15 starting in 5... 4... 3... 2... http://t.co/wrt1xevdgv ","-1.605826","54.965911","2015-04-24 09:05:01.647000"
"961","184926151","welcome @misterclued to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/pp6x9y7gjv ","-1.504332","55.039117","2015-04-24 09:04:59.944000"
"962","19817449","@aoifecaulfield we have bursaries available for women into stem at northumbria. will be using this hashtag to target ","-1.604602","54.976305","2015-04-24 09:04:53.866000"
"963","27609819","@low_brow because when taken as a whole, garment manufacturing hasnt improved. most brands do the minimum required. sad but true. ","-1.446995","55.038279","2015-04-24 09:04:33.788000"
"964","2183451125","@gersnetonline @mikeashleylies 
the secrets of sports direct documentary monday ch 4 .. s.d there bargains are not all they seem ","-1.590072","54.950876","2015-04-24 09:04:14.178000"
"965","32356501","doing my first ever class at the gym this morning and i wont know anyone im scared. ","-1.436273","55.037302","2015-04-24 09:04:09.365000"
"966","30735324","@nigella_lawson please do a book signing tour and come to newcastle!!!  ","-1.606341","54.968631","2015-04-24 09:04:03.756000"
"967","617362802","i have visions of yall tentatively sitting by yo keyboards &amp; mouses awaiting ticket release for #wweuktour lol ","-1.447901","54.814391","2015-04-24 09:03:52.272000"
"968","27609819","@low_brow a living wage based on govt. figures or expert? unannounced factory visits? right to union representation? im genuinely asking. ","-1.44696","55.038292","2015-04-24 09:03:47.740000"
"969","184926151","welcome @kurdashov to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/gxhskwhipr ","-1.504529","55.038903","2015-04-24 09:03:44.256000"
"970","781007724","i dont know whats worse. english intervention or this fucking form class ","-1.547493","55.123149","2015-04-24 09:03:07.646000"
"971","368821453","@colinb13 @alfiejoey thank you .. i shall have a youthful happy  friday now :) ","-1.595345","54.982615","2015-04-24 09:02:41.786000"
"972","184926151","welcome @arrnomatic to my wild&amp;wacky compost heap of #msquirks &amp; the mighty, mighty potters #scfc #ichallengems http://t.co/3pl0uaastq ","-1.504502","55.038997","2015-04-24 09:02:33.364000"
"973","271848311","@yfcnortheast team retreat day. lovely day at the coast. looking forward to hearing from god and what he has in store for us ","-1.433803","55.039837","2015-04-24 09:02:32.911000"
"974","350529112","@connor_nixon10 what the hell is a vennison burger? just had a mcdonalds breakfast there as well haha ","-1.701331","54.964004","2015-04-24 09:01:52.348000"
"975","355604439","cant bloody wait for some time off man ","-1.562655","55.013123","2015-04-24 07:28:48.410000"
"976","19949665","@pupoakleigh happy birthday. ","-1.497824","54.978128","2015-04-24 07:27:42.691000"
"977","246433235","on the bus with two tubs of chicken curry in my bag. i love indian cuisine for breakfast, lol. ","-1.611204","55.06632","2015-04-24 07:27:38.097000"
"978","1383166201","layout credits to @mnclockscreens  ","-1.600965","54.926986","2015-04-24 07:26:45.472000"
"979","467802081","the #rivertyne at dawn. so where were you ?! @visitnland @ne_northumbria @visitbritain @altweet_pet @port_of_tyne http://t.co/2vbbippxav ","-1.760476","54.981989","2015-04-24 07:26:44.988000"
"980","561303104","for a moment, i thought you actually cared... ","-1.566571","54.928171","2015-04-24 07:26:19.019000"
"981","322030773","great night with @cmilbanke @evolutionllp @miniduke @traidcraft @jonnyscoxon @donnahunwick @sintonslaw at #nebizawards fab job @eventstmne ","-1.518905","55.029595","2015-04-24 07:26:01.925000"
"982","282128997","instantly feel 100x better off having a tan ","-1.456379","55.00966","2015-04-24 07:25:45.972000"
"983","719715493","@bethhoodxxx 

me too  ","-1.539998","54.9142","2015-04-24 07:25:23.378000"
"984","1106941520","@_annawheeler @laurenwall_3 @toperiley ah god ","-1.430398","55.018724","2015-04-24 07:25:18.019000"
"985","371866986","wind 0 mph n. barometer 1001.0 hpa, falling slowly. temperature 10.2 c. rain today 0.0 mm. humidity 80% ","-1.583333","54.966667","2015-04-24 07:25:17.253000"
"986","579405237","@demoweasel love that face so much ","-1.608845","54.948846","2015-04-24 07:25:06.581000"
"987","366468484","tickets booked to see @ben_montague the the @thecluny in october with @kinghornjess67. happy days! http://t.co/wvxge8gzow ","-1.46942","55.015765","2015-04-24 07:24:45.191000"
"988","380526241","4000 on manny pacquiao at 9/4 easy money  ","-1.542433","54.91259","2015-04-24 07:24:41.956000"
"989","42932636","good morning starshinethe earth says hello ","-1.379062","54.899806","2015-04-24 07:24:34.566000"
"990","246433235","@jeanetterhicks @robertbamford2 @dawnlovesgreece @numan_2 @numan @phosphur @teamadamant recharge, relax and enjoy. http://t.co/wooxvn1khy ","-1.620609","55.103434","2015-04-24 07:24:13.738000"
"991","904390417","@kellinquinn happy birthday kellin, i love you x ","-1.657689","54.999192","2015-04-24 07:23:28.534000"
"992","3083938637","me hahahahah @molliegeorge1 http://t.co/vmfou9xcdp ","-1.74114","54.905424","2015-04-24 07:23:13.175000"
"993","442646205","@tgirlyjacqee that should be me sucking away on that cock xxx ","-1.54119","54.90367","2015-04-24 07:23:00.534000"
"994","246433235","@phosphur @tinagreen04 @meemznumancub @lu666cifer #ff ive waited all werk for this, so im going to enjoy it #weekend http://t.co/5mgp7oj733 ","-1.611464","55.111064","2015-04-24 07:22:43.613000"
"995","1567577521","@kellinquinn you have helped me through so much and i cant thank you enough for that have a great birthday my hero http://t.co/p6hzt3s6bh ","-1.692688","54.864857","2015-04-24 07:22:39.019000"
"996","514129969","fasted cardio stairmaster sprints brutal finished! ","-1.381861","54.917123","2015-04-24 07:22:37.628000"
"997","442646205","@tgirlyjacqee i wish that was me with the cock in my mouth xxx ","-1.54119","54.90367","2015-04-24 07:21:57.941000"
"998","294247067","@zachbraff are you and @glennhowerton twins?? ","-1.438865","54.870422","2015-04-24 07:21:46.597000"
"999","261379166","... crossed its wrong. quite easy for me and my brother to get to as it is on the same bus journey as when heading to durham ccc. ","-1.377502","54.934977","2015-04-24 07:21:41.800000"
"1000","601321702"," ","-1.565047","55.014438","2015-04-24 07:21:32.128000"
"1001","263400136","minor a183 chester road in sunderland busy but moving inbound near the a183 the royalty junction. ","-1.395113","54.90314","2015-04-24 07:20:41.581000"
"1002","263400136","minor a690 durham road in sunderland busy but moving in both directions at barnes roundabout. ","-1.402729","54.893318","2015-04-24 07:20:39.456000"
"1003","263400136","minor a1018 ryhope road in sunderland busy but moving inbound between the b1522 ocean road junction and the b1405 queen alexandra road junct ","-1.366345","54.884965","2015-04-24 07:20:37.472000"
"1004","246433235","@lozzynumanfan @elodia_gahan @helencatchpole2 @michellebircha2 #ff have a brilliant weekend guys. i love you all x http://t.co/xoupprmik1 ","-1.614822","55.128805","2015-04-24 07:20:35.815000"
"1005","3083938637","i aint losing something i aint got ","-1.74056","54.90533","2015-04-24 07:20:27.471000"
"1006","467802081","this is how we do magical along the #tynevalley @altweet_pet @visitnland @ne_northumbria @visitbritain http://t.co/8kytxwjmk5 ","-1.760622","54.981929","2015-04-24 07:20:23.237000"
"1007","442646205","@tgirlyjacqee i wish i was in the middle xxx ","-1.55677","54.87754","2015-04-24 07:20:09.659000"
"1008","335964764","3 year for my nan yesterday and 1 year today for my grandad... hate this time of year  ","-1.535338","54.908164","2015-04-24 07:19:51.409000"
"1009","840455922","@seanfletchertv good luck for sunday sean. xx ","-1.534105","55.116803","2015-04-24 07:19:36.534000"
"1010","1885825724","@givemeawave bogot, colombia here. and i believe theres somebody travelling from buenos aires. :) ","-1.608256","54.969345","2015-04-24 07:19:20.831000"
"1011","373818570","why is my tan streaky on one arm? ","-1.549838","54.887569","2015-04-24 07:19:04.205000"
"1012","152749043","im being forced to make my own doctors appointment, i am not grown up enough for this ","-1.549093","55.0086","2015-04-24 07:18:59.909000"
"1013","246433235","@kevmccready @frenchyummummy @missyspecialk @natterjack2 @marla_kennedy @lucy_raggy_doll @sng_paul @tmoraitauthor #ff my little dough balls. ","-1.668868","55.117479","2015-04-24 07:18:58.846000"
"1014","1583785970","@copperfield1234 you in another shitter in benwell again!!! ","-1.556","55.04042","2015-04-24 07:18:47.034000"
